Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
LT,15-Sep-2025,30-Sep-2025,PE,3450.00,8.35,8.75,5.75,6.70,6.55,6.70,1219.00,7374.46,14.75,195650.00,6125.00,3586.20
LT,15-Sep-2025,30-Sep-2025,PE,3350.00,2.20,2.55,2.15,2.40,2.25,2.40,87.00,510.39,0.35,26950.00,-2800.00,3586.20
LT,15-Sep-2025,30-Sep-2025,PE,3900.00,295.00,295.00,295.00,295.00,295.00,312.40,1.00,7.34,0.52,32375.00,-,3586.20
LT,15-Sep-2025,30-Sep-2025,PE,3100.00,0.70,0.70,0.55,0.55,0.55,0.55,34.00,184.48,0.03,21525.00,4375.00,3586.20
LT,15-Sep-2025,30-Sep-2025,PE,3500.00,14.00,16.25,10.50,12.30,11.75,12.30,2686.00,16510.79,59.04,385525.00,-15400.00,3586.20
LT,15-Sep-2025,30-Sep-2025,PE,3300.00,1.75,2.00,1.40,1.70,1.70,1.70,120.00,693.34,0.34,91700.00,-7000.00,3586.20
LT,15-Sep-2025,30-Sep-2025,PE,4000.00,410.00,410.00,387.15,398.50,398.50,407.00,16.00,123.00,11.00,70700.00,350.00,3586.20
LT,15-Sep-2025,30-Sep-2025,PE,3600.00,47.65,52.25,37.20,42.70,41.50,42.70,3733.00,23795.17,277.27,629125.00,16450.00,3586.20
LT,15-Sep-2025,30-Sep-2025,PE,3200.00,0.50,0.50,0.35,0.50,0.50,0.50,264.00,1478.60,0.20,71225.00,-875.00,3586.20
LT,12-Sep-2025,30-Sep-2025,PE,3350.00,4.55,4.60,2.70,2.85,2.85,2.85,683.00,4007.86,3.77,29750.00,-14700.00,3579.80
LT,12-Sep-2025,30-Sep-2025,PE,3950.00,-,-,-,354.65,-,365.90,-,-,-,-,-,3579.80
LT,12-Sep-2025,30-Sep-2025,PE,3500.00,26.00,26.05,13.45,14.90,14.85,14.90,4690.00,28860.77,134.52,400925.00,-109550.00,3579.80
LT,12-Sep-2025,30-Sep-2025,PE,4100.00,-,-,-,476.20,-,509.95,-,-,-,-,-,3579.80
LT,12-Sep-2025,30-Sep-2025,PE,3250.00,1.00,1.55,0.90,1.30,1.30,5.70,156.00,887.56,0.31,49700.00,875.00,3579.80
LT,12-Sep-2025,30-Sep-2025,PE,3750.00,155.05,168.75,155.00,165.30,164.60,165.30,38.00,260.17,10.79,18550.00,700.00,3579.80
